cell_idx,row,col,is_riau,peat_frac,peat_depth_m
3404,40,4,False,0.0,0.0
3405,40,5,True,0.0,0.0
3406,40,6,True,0.0,0.0
3407,40,7,True,0.0,0.0
3408,40,8,True,0.0,0.0
3409,40,9,True,0.0,0.0
3410,40,10,True,0.0,0.0
3411,40,11,True,0.0,0.0
3412,40,12,True,0.0,0.0
3413,40,13,True,0.0,0.0
3414,40,14,True,0.0,0.0
3415,40,15,True,0.0,0.0
3416,40,16,True,0.0,0.0
3417,40,17,True,0.0,0.0
3418,40,18,True,0.0,0.0
3419,40,19,True,0.0,0.0
3420,40,20,True,0.0,0.0
3421,40,21,True,0.0,0.0
3422,40,22,True,0.0,0.0
3423,40,23,True,0.0,0.0
3424,40,24,True,0.0,0.0
3425,40,25,True,0.0,0.0
3426,40,26,True,0.0,0.0
3427,40,27,True,0.0,0.0
3428,40,28,True,0.0,0.0
3429,40,29,True,0.0,0.0
3430,40,30,True,0.0,0.0
3431,40,31,True,0.0,0.0
3432,40,32,True,0.0,0.0
3433,40,33,True,0.0,0.0
3434,40,34,True,0.0,0.0
3435,40,35,True,0.0,0.0
3436,40,36,True,0.0,0.0
3437,40,37,True,0.0,0.0
3438,40,38,True,0.0,0.0
3439,40,39,True,0.0,0.0
3440,40,40,True,0.0,0.0
3441,40,41,True,0.0,0.0
3442,40,42,True,0.0,0.0
3443,40,43,True,0.0,0.0
3444,40,44,True,0.0,0.0
3445,40,45,True,0.0,0.0
3446,40,46,True,0.0,0.0
3447,40,47,True,0.0,0.0
3448,40,48,True,0.0,0.0
3449,40,49,True,0.0,0.0
3450,40,50,True,0.0,0.0
3451,40,51,True,0.0,0.0
3452,40,52,True,0.0,0.0
3453,40,53,True,0.0,0.0
3454,40,54,True,0.0,0.0
3455,40,55,True,0.0,0.0
3456,40,56,True,0.0,0.0
3457,40,57,True,0.0,0.0
3458,40,58,True,0.0,0.0
3459,40,59,True,0.0,0.0
3460,40,60,True,0.0,0.0
3461,40,61,True,0.0,0.0
3462,40,62,True,0.0,0.0
3463,40,63,True,0.0,0.0
3464,40,64,True,0.0,0.0
3465,40,65,False,0.0,0.0
3466,40,66,False,0.020718988627637012,0.8946150226907402
3467,40,67,False,0.004343813418264674,0.7515900875518253
3468,40,68,True,0.1480167864635621,2.3441923916431096
3469,40,69,True,0.0,0.0
3470,40,70,True,0.0,0.0
3471,40,71,True,0.0,0.0
3472,40,72,False,0.0,0.0
3473,40,73,False,0.0,0.0
3474,40,74,False,0.0,0.0
3475,40,75,False,0.0,0.0
3476,40,76,False,0.0,0.0
3477,40,77,False,0.0,0.0
3478,40,78,False,0.0,0.0
3479,40,79,False,0.0,0.0
3480,40,80,False,0.0,0.0
3481,40,81,False,0.0,0.0
3482,40,82,False,0.0,0.0
3483,40,83,False,0.0,0.0
3484,40,84,False,0.0,0.0
3485,41,0,False,0.0,0.0
3486,41,1,False,0.0,0.0
3487,41,2,False,0.0,0.0
3488,41,3,False,0.0,0.0
3489,41,4,True,0.0,0.0
3490,41,5,True,0.0,0.0
3491,41,6,True,0.0,0.0
3492,41,7,True,0.0,0.0
3493,41,8,True,0.0,0.0
3494,41,9,True,0.0,0.0
3495,41,10,True,0.0,0.0
3496,41,11,True,0.0,0.0
3497,41,12,True,0.0,0.0
3498,41,13,True,0.0,0.0
3499,41,14,True,0.0,0.0
3500,41,15,True,0.0,0.0
3501,41,16,True,0.0,0.0
3502,41,17,True,0.0,0.0
3503,41,18,True,0.0,0.0
3504,41,19,True,0.0,0.0
3505,41,20,True,0.0,0.0
3506,41,21,True,0.0,0.0
3507,41,22,True,0.0,0.0
3508,41,23,True,0.0,0.0
3509,41,24,True,0.0,0.0
3510,41,25,True,0.0,0.0
3511,41,26,True,0.0,0.0
3512,41,27,True,0.0,0.0
3513,41,28,True,0.0,0.0
3514,41,29,True,0.0,0.0
3515,41,30,True,0.0,0.0
3516,41,31,True,0.0,0.0
3517,41,32,True,0.0,0.0
3518,41,33,True,0.0,0.0
3519,41,34,True,0.0,0.0
3520,41,35,True,0.0,0.0
3521,41,36,True,0.0,0.0
3522,41,37,True,0.0,0.0
3523,41,38,True,0.0,0.0
3524,41,39,True,0.0,0.0
3525,41,40,True,0.0,0.0
3526,41,41,True,0.0,0.0
3527,41,42,True,0.0,0.0
3528,41,43,True,0.0,0.0
3529,41,44,True,0.0,0.0
3530,41,45,True,0.0,0.0
3531,41,46,True,0.0,0.0
3532,41,47,True,0.0,0.0
3533,41,48,True,0.0,0.0
3534,41,49,True,0.0,0.0
3535,41,50,True,0.0,0.0
3536,41,51,True,0.0,0.0
3537,41,52,True,0.0,0.0
3538,41,53,True,0.0,0.0
3539,41,54,True,0.0,0.0
3540,41,55,True,0.0,0.0
3541,41,56,True,0.0,0.0
3542,41,57,True,0.0,0.0
3543,41,58,True,0.0,0.0
3544,41,59,True,0.0,0.0
3545,41,60,True,0.0,0.0
3546,41,61,True,0.0,0.0
3547,41,62,True,0.0,0.0
3548,41,63,True,0.0,0.0
3549,41,64,False,0.0,0.0
3550,41,65,False,2.846054058678731e-05,1.4999999999999998
3551,41,66,True,0.21210380434340773,1.77778763049482
3552,41,67,False,0.0,0.0
3553,41,68,False,0.0,0.0
3554,41,69,False,0.0,0.0
3555,41,70,False,0.0,0.0
3556,41,71,False,0.0,0.0
3557,41,72,False,0.0,0.0
3558,41,73,False,0.0,0.0
3559,41,74,False,0.0,0.0
3560,41,75,False,0.0,0.0
3561,41,76,False,0.0,0.0
3562,41,77,False,0.0,0.0
3563,41,78,False,0.0,0.0
3564,41,79,False,0.0,0.0
3565,41,80,False,0.0,0.0
3566,41,81,False,0.0,0.0
3567,41,82,False,0.0,0.0
3568,41,83,False,0.0,0.0
3569,41,84,False,0.0,0.0
3570,42,0,False,0.0,0.0
3571,42,1,False,0.0,0.0
3572,42,2,False,0.0,0.0
3573,42,3,True,0.0,0.0
3574,42,4,True,0.0,0.0
3575,42,5,True,0.0,0.0
3576,42,6,True,0.0,0.0
3577,42,7,True,0.0,0.0
3578,42,8,True,0.0,0.0
3579,42,9,True,0.0,0.0
3580,42,10,True,0.0,0.0
3581,42,11,True,0.0,0.0
3582,42,12,True,0.0,0.0
3583,42,13,True,0.0,0.0
3584,42,14,True,0.0,0.0
3585,42,15,True,0.0,0.0
3586,42,16,True,0.0,0.0
3587,42,17,True,0.0,0.0
3588,42,18,True,0.0,0.0
3589,42,19,True,0.0,0.0
3590,42,20,True,0.0,0.0
3591,42,21,True,0.0,0.0
3592,42,22,True,0.0,0.0
3593,42,23,True,0.0,0.0
3594,42,24,True,0.0,0.0
3595,42,25,True,0.0,0.0
3596,42,26,True,0.0,0.0
3597,42,27,True,0.0,0.0
3598,42,28,True,0.0,0.0
3599,42,29,True,0.0,0.0
3600,42,30,True,0.0,0.0
3601,42,31,True,0.0,0.0
3602,42,32,True,0.0,0.0
3603,42,33,True,0.0,0.0
3604,42,34,True,0.0,0.0
3605,42,35,True,0.0,0.0
3606,42,36,True,0.0,0.0
3607,42,37,True,0.0,0.0
3608,42,38,True,0.0,0.0
3609,42,39,True,0.0,0.0
3610,42,40,True,0.0,0.0
3611,42,41,True,0.0,0.0
3612,42,42,True,0.0,0.0
3613,42,43,True,0.0,0.0
3614,42,44,True,0.0,0.0
3615,42,45,True,0.0,0.0
3616,42,46,True,0.0,0.0
3617,42,47,True,0.0,0.0
3618,42,48,True,0.0,0.0
3619,42,49,True,0.0,0.0
3620,42,50,True,0.0,0.0
3621,42,51,True,0.0,0.0
3622,42,52,True,0.0,0.0
3623,42,53,True,0.0,0.0
3624,42,54,True,0.0,0.0
3625,42,55,False,0.05333078822461652,3.2750955855544737
3626,42,56,False,0.18898292576232134,2.172307712314719
3627,42,57,False,0.09742179700540479,2.895943179367269
3628,42,58,False,0.0,0.0
3629,42,59,False,0.0,0.0
3630,42,60,False,0.0,0.0
3631,42,61,False,0.0,0.0
3632,42,62,False,0.0,0.0
3633,42,63,False,0.0,0.0
3634,42,64,False,0.28505393141455887,2.7315719890444545
3635,42,65,True,0.7322801204129255,3.2634247771336824
3636,42,66,True,0.9643381438504435,3.2619783341122073
3637,42,67,False,0.17207428770908142,1.5089033317871552
3638,42,68,True,0.37229064009057516,1.9126229487195585
3639,42,69,False,0.0,0.0
3640,42,70,False,0.0,0.0
3641,42,71,False,0.0,0.0
3642,42,72,False,0.0,0.0
3643,42,73,False,0.0,0.0
3644,42,74,False,0.0,0.0
3645,42,75,False,0.0,0.0
3646,42,76,False,0.0,0.0
3647,42,77,False,0.0,0.0
3648,42,78,False,0.0,0.0
3649,42,79,False,0.0,0.0
3650,42,80,False,0.0,0.0
3651,42,81,False,0.0,0.0
3652,42,82,False,0.0,0.0
3653,42,83,False,0.0,0.0
3654,42,84,False,0.0,0.0
3655,43,0,False,0.0,0.0
3656,43,1,False,0.0,0.0
3657,43,2,True,0.0,0.0
3658,43,3,True,0.0,0.0
3659,43,4,True,0.0,0.0
3660,43,5,True,0.0,0.0
3661,43,6,True,0.0,0.0
3662,43,7,True,0.0,0.0
3663,43,8,True,0.0,0.0
3664,43,9,True,0.0,0.0
3665,43,10,True,0.0,0.0
3666,43,11,True,0.0,0.0
3667,43,12,True,0.0,0.0
3668,43,13,True,0.0,0.0
3669,43,14,True,0.0,0.0
3670,43,15,True,0.0,0.0
3671,43,16,True,0.0,0.0
3672,43,17,True,0.0,0.0
3673,43,18,True,0.0,0.0
3674,43,19,True,0.0,0.0
3675,43,20,True,0.0,0.0
3676,43,21,True,0.0,0.0
3677,43,22,True,0.0,0.0
3678,43,23,True,0.0,0.0
3679,43,24,True,0.0,0.0
3680,43,25,True,0.0,0.0
3681,43,26,True,0.0,0.0
3682,43,27,True,0.0,0.0
3683,43,28,True,0.0,0.0
3684,43,29,True,0.0,0.0
3685,43,30,True,0.0,0.0
3686,43,31,True,0.0,0.0
3687,43,32,True,0.0,0.0
3688,43,33,True,0.0,0.0
3689,43,34,True,0.0,0.0
3690,43,35,True,0.0,0.0
3691,43,36,True,0.0,0.0
3692,43,37,True,0.0,0.0
3693,43,38,True,0.0,0.0
3694,43,39,True,0.0,0.0
3695,43,40,True,0.0,0.0
3696,43,41,True,0.0,0.0
3697,43,42,True,0.0,0.0
3698,43,43,True,0.0,0.0
3699,43,44,True,0.0,0.0
3700,43,45,True,0.0,0.0
3701,43,46,True,0.0,0.0
3702,43,47,True,0.0,0.0
3703,43,48,True,0.0,0.0
3704,43,49,True,0.0,0.0
3705,43,50,True,0.0,0.0
3706,43,51,True,0.0,0.0
3707,43,52,True,0.0,0.0
3708,43,53,False,0.1045011108479325,4.791949268872842
3709,43,54,True,0.5756613046837132,7.137427111252307
3710,43,55,True,0.9653183691096004,6.750002819376596
3711,43,56,True,0.9960058420091212,6.081881637268871
3712,43,57,True,0.9623262294169255,5.5039194535846026
3713,43,58,True,0.6147155582727544,3.901197542013468
3714,43,59,True,0.7296080986886855,5.175814935397487
3715,43,60,True,0.7580635358592671,3.798068046402592
3716,43,61,True,0.7217380025842498,4.323605488523127
3717,43,62,True,0.624759706389432,3.873592146109709
3718,43,63,True,0.8615274533559298,3.8479772188419523
3719,43,64,True,0.9988198807304528,5.601750523851308
3720,43,65,True,0.9999999999999997,5.45431435921252
3721,43,66,True,0.9038982310693053,3.9637917237305236
3722,43,67,False,0.10187674516074245,1.8310868851937196
3723,43,68,False,0.1869933045913737,3.113003722495315
3724,43,69,False,0.0,0.0
3725,43,70,False,0.0,0.0
3726,43,71,False,0.0,0.0
3727,43,72,False,0.0,0.0
3728,43,73,False,0.0,0.0
3729,43,74,False,0.0,0.0
3730,43,75,False,0.0,0.0
3731,43,76,False,0.0,0.0
3732,43,77,False,0.0,0.0
3733,43,78,False,0.0,0.0
3734,43,79,False,0.0,0.0
3735,43,80,False,0.0,0.0
3736,43,81,False,0.0,0.0
3737,43,82,False,0.0,0.0
3738,43,83,False,0.0,0.0
3739,43,84,False,0.0,0.0
3740,44,0,False,0.0,0.0
3741,44,1,False,0.0,0.0
3742,44,2,True,0.0,0.0
3743,44,3,True,0.0,0.0
3744,44,4,True,0.0,0.0
3745,44,5,True,0.0,0.0
3746,44,6,True,0.0,0.0
3747,44,7,True,0.0,0.0
3748,44,8,True,0.0,0.0
3749,44,9,True,0.0,0.0
3750,44,10,True,0.0,0.0
3751,44,11,True,0.0,0.0
3752,44,12,True,0.0,0.0
3753,44,13,True,0.0,0.0
3754,44,14,True,0.0,0.0
3755,44,15,True,0.0,0.0
3756,44,16,True,0.0,0.0
3757,44,17,True,0.0,0.0
3758,44,18,True,0.0,0.0
3759,44,19,True,0.0,0.0
3760,44,20,True,0.0,0.0
3761,44,21,True,0.0,0.0
3762,44,22,True,0.0,0.0
3763,44,23,True,0.0,0.0
3764,44,24,True,0.0,0.0
3765,44,25,True,0.0,0.0
3766,44,26,True,0.0,0.0
3767,44,27,True,0.0,0.0
3768,44,28,True,0.0,0.0
3769,44,29,True,0.0,0.0
3770,44,30,True,0.0,0.0
3771,44,31,True,0.0,0.0
3772,44,32,True,0.0,0.0
3773,44,33,True,0.0,0.0
3774,44,34,True,0.0,0.0
3775,44,35,True,0.0,0.0
3776,44,36,True,0.0,0.0
3777,44,37,True,0.0,0.0
3778,44,38,True,0.0,0.0
3779,44,39,True,0.0,0.0
3780,44,40,True,0.0,0.0
3781,44,41,True,0.0,0.0
3782,44,42,True,0.0,0.0
3783,44,43,True,0.0,0.0
3784,44,44,True,0.0,0.0
3785,44,45,True,0.0,0.0
3786,44,46,True,0.0,0.0
3787,44,47,True,0.0,0.0
3788,44,48,True,0.0,0.0
3789,44,49,True,0.0,0.0
3790,44,50,True,0.0,0.0
3791,44,51,True,0.0,0.0
3792,44,52,False,0.03463638448311402,2.0536018696666187
3793,44,53,True,0.7980384401855761,4.736474255625284
3794,44,54,True,1.0,8.184028802799816
3795,44,55,True,1.0,9.860081258321722
3796,44,56,True,1.0,8.449904935246359
3797,44,57,True,0.8489925856299616,4.775723884811679
3798,44,58,True,0.9974019813126499,6.995534143232008
3799,44,59,True,0.9999999999999999,8.56057650755055
3800,44,60,True,1.0,7.87854904463044
3801,44,61,True,0.9992610963179874,6.4487667799377775
3802,44,62,True,0.9999999999999999,7.15538972195491
3803,44,63,True,0.9999999999999999,6.940851209901738
3804,44,64,True,0.9875772387460734,5.403025965493061
3805,44,65,True,0.7270705574512869,2.3397938850620785
3806,44,66,False,0.2884421952017459,1.648294845447238
3807,44,67,True,0.0,0.0
3808,44,68,True,0.0,0.0
3809,44,69,False,0.0,0.0
3810,44,70,False,0.0,0.0
3811,44,71,False,0.0,0.0
3812,44,72,False,0.0,0.0
3813,44,73,False,0.0,0.0
3814,44,74,False,0.0,0.0
3815,44,75,False,0.0,0.0
3816,44,76,False,0.0,0.0
3817,44,77,False,0.0,0.0
3818,44,78,False,0.0,0.0
3819,44,79,False,0.0,0.0
3820,44,80,False,0.0,0.0
3821,44,81,False,0.0,0.0
3822,44,82,False,0.0,0.0
3823,44,83,False,0.0,0.0
3824,44,84,False,0.0,0.0
3825,45,0,False,0.0,0.0
3826,45,1,False,0.0,0.0
3827,45,2,True,0.0,0.0
3828,45,3,True,0.0,0.0
3829,45,4,True,0.0,0.0
3830,45,5,True,0.0,0.0
3831,45,6,True,0.0,0.0
3832,45,7,True,0.0,0.0
3833,45,8,True,0.0,0.0
3834,45,9,True,0.0,0.0
3835,45,10,True,0.0,0.0
3836,45,11,True,0.0,0.0
3837,45,12,True,0.0,0.0
3838,45,13,True,0.0,0.0
3839,45,14,True,0.0,0.0
3840,45,15,True,0.0,0.0
3841,45,16,True,0.0,0.0
3842,45,17,True,0.0,0.0
3843,45,18,True,0.0,0.0
3844,45,19,True,0.0,0.0
3845,45,20,True,0.0,0.0
3846,45,21,True,0.0,0.0
3847,45,22,True,0.0,0.0
3848,45,23,True,0.0,0.0
3849,45,24,True,0.0,0.0
3850,45,25,True,0.0,0.0
3851,45,26,True,0.0,0.0
3852,45,27,True,0.0,0.0
3853,45,28,True,0.0,0.0
3854,45,29,True,0.0,0.0
3855,45,30,True,0.0,0.0
3856,45,31,True,0.0,0.0
3857,45,32,True,0.0,0.0
3858,45,33,True,0.0,0.0
3859,45,34,True,0.0,0.0
3860,45,35,True,0.0,0.0
3861,45,36,True,0.0,0.0
3862,45,37,True,0.0,0.0
3863,45,38,True,0.0,0.0
3864,45,39,True,0.0,0.0
3865,45,40,True,0.0,0.0
3866,45,41,True,0.0,0.0
3867,45,42,True,0.0,0.0
3868,45,43,True,0.0,0.0
3869,45,44,True,0.0,0.0
3870,45,45,True,0.0,0.0
3871,45,46,True,0.0,0.0
3872,45,47,True,0.0,0.0
3873,45,48,True,0.0,0.0
3874,45,49,True,0.0,0.0
3875,45,50,True,0.0,0.0
3876,45,51,False,0.0,0.0
3877,45,52,False,0.12141223024871235,1.859089258969532
3878,45,53,True,0.8218299074935481,5.496527958736767
3879,45,54,True,1.0,7.8398977996572805
3880,45,55,True,1.0,9.806284873133526
3881,45,56,True,0.9999999999999999,9.296221633415897
3882,45,57,True,0.6270002005370919,4.718102488687215
3883,45,58,True,0.9781650664729579,5.659714148030319
3884,45,59,True,0.9417463643141661,6.087904557106928
3885,45,60,True,0.822111976385563,5.938620080874444
3886,45,61,True,0.9823380444952234,7.0893834063865455
3887,45,62,True,1.0,7.492854047263014
3888,45,63,True,0.9996973992060597,5.451650924740386
3889,45,64,True,0.5137360474518262,2.4337995211499965
3890,45,65,False,0.0062197639147359455,1.5
3891,45,66,True,0.0,0.0
3892,45,67,True,0.0,0.0
3893,45,68,True,0.0,0.0
3894,45,69,False,0.0,0.0
3895,45,70,False,0.0,0.0
3896,45,71,False,0.0,0.0
3897,45,72,False,0.0,0.0
3898,45,73,False,0.0,0.0
3899,45,74,False,0.0,0.0
3900,45,75,False,0.0,0.0
3901,45,76,False,0.0,0.0
3902,45,77,False,0.0,0.0
3903,45,78,False,0.0,0.0
3904,45,79,False,0.0,0.0
3905,45,80,False,0.0,0.0
3906,45,81,False,0.0,0.0
3907,45,82,False,0.0,0.0
3908,45,83,False,0.0,0.0
3909,45,84,False,0.0,0.0
3910,46,0,False,0.0,0.0
3911,46,1,False,0.0,0.0
3912,46,2,True,0.0,0.0
3913,46,3,True,0.0,0.0
3914,46,4,True,0.0,0.0
3915,46,5,True,0.0,0.0
3916,46,6,True,0.0,0.0
3917,46,7,True,0.0,0.0
3918,46,8,True,0.0,0.0
3919,46,9,True,0.0,0.0
3920,46,10,True,0.0,0.0
3921,46,11,True,0.0,0.0
3922,46,12,True,0.0,0.0
3923,46,13,True,0.0,0.0
3924,46,14,True,0.0,0.0
3925,46,15,True,0.0,0.0
3926,46,16,True,0.0,0.0
3927,46,17,True,0.0,0.0
3928,46,18,True,0.0,0.0
3929,46,19,True,0.0,0.0
3930,46,20,True,0.0,0.0
3931,46,21,True,0.0,0.0
3932,46,22,True,0.0,0.0
3933,46,23,True,0.0,0.0
3934,46,24,True,0.0,0.0
3935,46,25,True,0.0,0.0
3936,46,26,True,0.0,0.0
3937,46,27,True,0.0,0.0
3938,46,28,True,0.0,0.0
3939,46,29,True,0.0,0.0
3940,46,30,True,0.0,0.0
3941,46,31,True,0.0,0.0
3942,46,32,True,0.0,0.0
3943,46,33,True,0.0,0.0
3944,46,34,True,0.0,0.0
3945,46,35,True,0.0,0.0
3946,46,36,True,0.0,0.0
3947,46,37,True,0.0,0.0
3948,46,38,True,0.0,0.0
3949,46,39,True,0.0,0.0
3950,46,40,True,0.0,0.0
3951,46,41,True,0.0,0.0
3952,46,42,True,0.0,0.0
3953,46,43,True,0.0,0.0
3954,46,44,True,0.0,0.0
3955,46,45,True,0.0,0.0
3956,46,46,True,0.0,0.0
3957,46,47,True,0.0,0.0
3958,46,48,True,0.0,0.0
3959,46,49,True,0.0,0.0
3960,46,50,False,1.9621243714057796e-05,0.25
3961,46,51,True,0.4945495665940666,1.6939032263763432
3962,46,52,True,0.9948200155094241,4.455451582829309
3963,46,53,False,0.6473288946852662,2.725223722466149
3964,46,54,False,0.5443514182722292,2.4264956283661916
3965,46,55,True,0.7823244562684707,5.407107812888875
3966,46,56,True,0.9997709034316112,5.854992660318672
3967,46,57,True,0.4742578271241451,3.6400270731140076
3968,46,58,True,0.33571656708840125,2.6318662153405743
3969,46,59,True,0.25172757801132983,2.0224799751174323
3970,46,60,True,0.8372576958438237,3.5035886701472814
3971,46,61,True,0.9759344607768939,5.580868924349928
3972,46,62,True,0.9947662811738632,6.4054624417573205
3973,46,63,True,0.6535746566189676,4.043135071118609
3974,46,64,True,0.038703837512683935,1.4999999999999998
3975,46,65,True,0.0,0.0
3976,46,66,True,0.0,0.0
3977,46,67,True,0.0,0.0
3978,46,68,True,0.0,0.0
3979,46,69,False,0.0,0.0
3980,46,70,False,0.0,0.0
3981,46,71,False,0.0,0.0
3982,46,72,False,0.0,0.0
3983,46,73,False,0.0,0.0
3984,46,74,False,0.0,0.0
3985,46,75,False,0.0,0.0
3986,46,76,False,0.0,0.0
3987,46,77,False,0.0,0.0
3988,46,78,False,0.0,0.0
3989,46,79,False,0.0,0.0
3990,46,80,False,0.0,0.0
3991,46,81,False,0.0,0.0
3992,46,82,False,0.0,0.0
3993,46,83,False,0.0,0.0
3994,46,84,False,0.0,0.0
3995,47,0,False,0.0,0.0
3996,47,1,False,0.0,0.0
3997,47,2,True,0.0,0.0
3998,47,3,True,0.0,0.0
3999,47,4,True,0.0,0.0
4000,47,5,True,0.0,0.0
4001,47,6,True,0.0,0.0
4002,47,7,True,0.0,0.0
4003,47,8,True,0.0,0.0
4004,47,9,True,0.0,0.0
4005,47,10,True,0.0,0.0
4006,47,11,True,0.0,0.0
4007,47,12,True,0.0,0.0
4008,47,13,True,0.0,0.0
4009,47,14,True,0.0,0.0
4010,47,15,True,0.0,0.0
4011,47,16,True,0.0,0.0
4012,47,17,True,0.0,0.0
4013,47,18,True,0.0,0.0
4014,47,19,True,0.0,0.0
4015,47,20,True,0.0,0.0
4016,47,21,True,0.0,0.0
4017,47,22,True,0.0,0.0
4018,47,23,True,0.0,0.0
4019,47,24,True,0.0,0.0
4020,47,25,True,0.0,0.0
4021,47,26,True,0.0,0.0
4022,47,27,True,0.0,0.0
4023,47,28,True,0.0,0.0
4024,47,29,True,0.0,0.0
4025,47,30,True,0.0,0.0
4026,47,31,True,0.0,0.0
4027,47,32,True,0.0,0.0
4028,47,33,True,0.0,0.0
4029,47,34,True,0.0,0.0
4030,47,35,True,0.0,0.0
4031,47,36,True,0.0,0.0
4032,47,37,True,0.0,0.0
4033,47,38,True,0.0,0.0
4034,47,39,True,0.0,0.0
4035,47,40,True,0.0,0.0
4036,47,41,True,0.0,0.0
4037,47,42,True,0.0,0.0
4038,47,43,True,0.0,0.0
4039,47,44,True,0.0,0.0
4040,47,45,True,0.0,0.0
4041,47,46,True,0.0,0.0
4042,47,47,True,0.0,0.0
4043,47,48,True,0.0,0.0
4044,47,49,False,0.033665857435629803,0.7652288597196801
4045,47,50,True,0.6583303877467475,5.487844798217522
4046,47,51,True,0.9999999999999999,5.808627267907999
4047,47,52,True,0.9999999999999999,8.037162585765632
4048,47,53,True,1.0,6.152875157292732
4049,47,54,False,0.6197221947732794,2.6777625113466565
4050,47,55,True,0.8103018421120333,2.8130395967559423
4051,47,56,True,0.6442727653358741,3.6765652802438793
4052,47,57,True,0.2110573723651315,1.5398970613262242
4053,47,58,True,0.22689429739825898,1.631843576145426
4054,47,59,True,0.35459586293806694,2.374110404860914
4055,47,60,True,0.36631687064373747,1.7289460888471258
4056,47,61,False,0.1735286343997393,1.9450177210513997
4057,47,62,True,0.0909324605779824,2.953884056116926
4058,47,63,True,0.0,0.0
4059,47,64,True,0.0,0.0
4060,47,65,True,0.0,0.0
4061,47,66,True,0.0,0.0
4062,47,67,True,0.0,0.0
4063,47,68,False,0.0,0.0
4064,47,69,False,0.0,0.0
4065,47,70,False,0.0,0.0
4066,47,71,False,0.0,0.0
4067,47,72,False,0.0,0.0
4068,47,73,False,0.0,0.0
4069,47,74,False,0.0,0.0
4070,47,75,False,0.0,0.0
4071,47,76,False,0.0,0.0
4072,47,77,False,0.0,0.0
4073,47,78,False,0.0,0.0
4074,47,79,False,0.0,0.0
4075,47,80,False,0.0,0.0
4076,47,81,False,0.0,0.0
4077,47,82,False,0.0,0.0
4078,47,83,False,0.0,0.0
4079,47,84,False,0.0,0.0
4080,48,0,False,0.0,0.0
4081,48,1,False,0.0,0.0
4082,48,2,True,0.0,0.0
4083,48,3,True,0.0,0.0
4084,48,4,True,0.0,0.0
4085,48,5,True,0.0,0.0
4086,48,6,True,0.0,0.0
4087,48,7,True,0.0,0.0
4088,48,8,True,0.0,0.0
4089,48,9,True,0.0,0.0
4090,48,10,True,0.0,0.0
4091,48,11,True,0.0,0.0
4092,48,12,True,0.0,0.0
4093,48,13,True,0.0,0.0
4094,48,14,True,0.0,0.0
4095,48,15,True,0.0,0.0
4096,48,16,True,0.0,0.0
4097,48,17,True,0.0,0.0
4098,48,18,True,0.0,0.0
4099,48,19,True,0.0,0.0
4100,48,20,True,0.0,0.0
4101,48,21,True,0.0,0.0
4102,48,22,True,0.0,0.0
4103,48,23,True,0.0,0.0
4104,48,24,True,0.0,0.0
4105,48,25,True,0.0,0.0
4106,48,26,True,0.0,0.0
4107,48,27,True,0.0,0.0
4108,48,28,True,0.0,0.0
4109,48,29,True,0.0,0.0
4110,48,30,True,0.0,0.0
4111,48,31,True,0.0,0.0
4112,48,32,True,0.0,0.0
4113,48,33,True,0.0,0.0
4114,48,34,True,0.0,0.0
4115,48,35,True,0.0,0.0
4116,48,36,True,0.0,0.0
4117,48,37,True,0.0,0.0
4118,48,38,True,0.0,0.0
4119,48,39,True,0.0,0.0
4120,48,40,True,0.0,0.0
4121,48,41,True,0.0,0.0
4122,48,42,True,0.0,0.0
4123,48,43,True,0.0,0.0
4124,48,44,True,0.0,0.0
4125,48,45,True,0.0,0.0
4126,48,46,True,0.0,0.0
4127,48,47,True,0.0,0.0
4128,48,48,False,0.0,0.0
4129,48,49,False,0.4148065546666915,5.61052970915279
4130,48,50,True,0.9999999999999996,7.5060452010066845
4131,48,51,True,1.0,7.468658184013827
4132,48,52,True,1.0,5.872289804756619
4133,48,53,True,0.8347738686445015,2.3242608201701622
4134,48,54,True,0.5117955713820578,1.6748761122939833
4135,48,55,True,0.5789255788639661,3.522245482950401
4136,48,56,True,0.7886339036072668,3.5284121007583615
4137,48,57,False,0.026575205526276634,1.3300940611938195
4138,48,58,True,1.481152042821808e-05,1.5
4139,48,59,False,0.07465756487316798,1.6690586984841675
4140,48,60,False,0.0,0.0
4141,48,61,True,0.0,0.0
4142,48,62,True,0.0,0.0
4143,48,63,True,0.0,0.0
4144,48,64,True,0.0,0.0
4145,48,65,True,0.0,0.0
4146,48,66,True,0.0,0.0
4147,48,67,False,0.0,0.0
4148,48,68,False,0.0,0.0
4149,48,69,False,0.0,0.0
4150,48,70,False,0.0,0.0
4151,48,71,False,0.0,0.0
4152,48,72,False,0.0,0.0
4153,48,73,False,0.0,0.0
4154,48,74,False,0.0,0.0
4155,48,75,False,0.0,0.0
4156,48,76,False,0.0,0.0
4157,48,77,False,0.0,0.0
4158,48,78,False,0.0,0.0
4159,48,79,False,0.0,0.0
4160,48,80,False,0.0,0.0
4161,48,81,False,0.0,0.0
4162,48,82,False,0.0,0.0
4163,48,83,False,0.0,0.0
4164,48,84,False,0.0,0.0
4165,49,0,False,0.0,0.0
4166,49,1,False,0.0,0.0
4167,49,2,True,0.0,0.0
4168,49,3,True,0.0,0.0
4169,49,4,True,0.0,0.0
4170,49,5,True,0.0,0.0
4171,49,6,True,0.0,0.0
4172,49,7,True,0.0,0.0
4173,49,8,True,0.0,0.0
